"sku","fnsku","asin","商品名","商品グループ","ブランド","フルフィルメント","価格","販売価格","一番長い辺","中間の辺","一番短い辺","長さと周囲の寸法","商品の寸法","商品パッケージの重量","商品重量","通貨","手数料見積り額","販売手数料見積り額(個数あたり)","カテゴリー別成約料見積り額","出荷作業手数料見積り額（個数あたり）","発送重量手数料の見積り額（個数あたり）","配送代行手数料見積り額（個数あたり）"
"ZP-CTZR-2XIR","X000SYGL3X","B07ZDFBP7C","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, グレー花柄)","Apparel","Smart-Bear","Amazon","2580.00","2580.00","26.0","18.6","3.8","70.8","centimeters","380.02","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"HR-B1DE-AHZ2","X000SYGKAH","B07ZDDL9MM","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーターパジャマ 丈夫で快適 綿100％ルームウェア長袖パジャマ上下セットパジャマ 2点セット子供服 長袖 寝間着 上下セット (110cm, ピンクペンギン)","Apparel","Smart-Bear","Amazon","1880.00","1880.00","26.0","18.6","3.6","70.4","centimeters","300.01","grams","JPY","691.00","226.00","0.00","--","--","465.00"
"CT-AEZM-LEP3","X000SYGKA7","B07ZDDVQT1","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーターパジャマ 丈夫で快適 綿100％ルームウェア長袖パジャマ上下セットパジャマ 2点セット子供服 長袖 寝間着 上下セット (90cm, ブルー森)","Apparel","Smart-Bear","Amazon","1880.00","1880.00","26.0","18.6","3.6","70.4","centimeters","300.01","grams","JPY","691.00","226.00","0.00","--","--","465.00"
"74-6APK-MB74","X000SYG8FT","B07ZDDL4ZF","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (90cm, ピンク花柄)","Apparel","Smart-Bear","Amazon","2580.00","2580.00","26.0","18.6","3.6","70.4","centimeters","280.0","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"L3-JQ85-GRB6","X000SYG8FJ","B07ZDDNJXQ","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (130cm, ブルー鹿)","Apparel","Smart-Bear","Amazon","2580.00","2580.00","26.2","18.8","4.0","71.8","centimeters","399.98","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"XP-0S2T-TY8Z","X000SYG8F9","B07ZDCJ8VZ","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (100cm, ブルー鹿)","Apparel","Smart-Bear","Amazon","2580.00","2580.00","25.8","18.6","3.4","69.8","centimeters","320.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"LD-I0VS-L6WL","X000SYG7KP","B07ZDF918T","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーターパジャマ 丈夫で快適 綿100％ルームウェア長袖パジャマ上下セットパジャマ 2点セット子供服 長袖 寝間着 上下セット (90cm, ピンクペンギン)","Apparel","Smart-Bear","Amazon","1880.00","1880.00","26.0","18.6","3.6","70.4","centimeters","300.01","grams","JPY","691.00","226.00","0.00","--","--","465.00"
"47-C4M2-5IGT","X000SYG7K5","B07ZDDV5G7","【Smart-Bear】P001 子供用長袖パジャマ 男の子と女の子の下着子供の秋服セット綿の下着子供用コットンセーターパジャマ 丈夫で快適 綿100％ルームウェア長袖パジャマ上下セットパジャマ 2点セット子供服 長袖 寝間着 上下セット (90cm, Best layers)","Apparel","Smart-Bear","Amazon","1880.00","1880.00","26.0","18.6","3.6","70.4","centimeters","300.01","grams","JPY","691.00","226.00","0.00","--","--","465.00"
"3G-9UQB-UWC8","X000SYFST1","B07ZDCLLB7","[Smart-Bear] P002 キッズ服 Tシャツ ズボン 男の子 女の子 パジャマ 前開きキッズ 部屋着 寝間着ルームウェア ホームサービス ベビー 長袖 ボタン トップス ショートパンツ 上下セット服 子供 春 秋 冬 七五三 誕生日 新年 (100cm, ピンク花柄)","Apparel","Smart-Bear","Amazon","2580.00","2580.00","26.0","18.6","3.8","70.8","centimeters","300.01","grams","JPY","775.00","310.00","0.00","--","--","465.00"
"L0-TJT5-O1PC","X000SXGPZD","B07Z8K9VY5","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス 男の子 女の子 2足入り (S(7-12歳), C)","Apparel","Smart-Bear","Amazon","1680.00","1680.00","21.84","8.89","4.57","48.76","centimeters","159.98","grams","JPY","636.00","202.00","0.00","--","--","434.00"
"22-ZTAL-HTTC","X000SXG8NH","B07Z8NVJ85","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス 男の子 女の子 2足入り (S(7-12歳), B)","Apparel","Smart-Bear","Amazon","1680.00","1680.00","21.84","8.89","4.57","48.76","centimeters","159.98","grams","JPY","636.00","202.00","0.00","--","--","434.00"
"T0-1NR7-6BZT","X000SXG8N7","B07Z8P8FT4","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス 男の子 女の子 2足入り (XS(4-7歳), C)","Apparel","Smart-Bear","Amazon","1680.00","1680.00","21.84","8.89","4.57","48.76","centimeters","159.98","grams","JPY","636.00","202.00","0.00","--","--","434.00"
"AO-Y7F1-6RIG","X000SHP80R","B07WYFS66X","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス 男の子 女の子 2足入り (XS(4-7歳), B)","Apparel","Smart-Bear","Amazon","1680.00","1680.00","23.19","10.6","4.59","53.57","centimeters","159.98","grams","JPY","636.00","202.00","0.00","--","--","434.00"
"QU-M5I1-C3KP","X000SF4IDH","B07WXPPYD1","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス 男の子 女の子 2足入り (XS(4-7歳), A)","Apparel","Smart-Bear","Amazon","1680.00","1680.00","23.2","10.6","4.6","53.6","centimeters","159.98","grams","JPY","636.00","202.00","0.00","--","--","434.00"
"FN-PBNR-8JYV","X000SE3ZBJ","B07WXP6K11","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス 男の子 女の子 2足入り (S(7-12歳), A)","Apparel","Smart-Bear","Amazon","1680.00","1680.00","23.19","10.6","4.59","53.57","centimeters","159.98","grams","JPY","636.00","202.00","0.00","--","--","434.00"
"6J-QKBU-6SG4","X000RVQ59R","B07SX88GB9","[Smart-Bear] W018 子供 ソックス 靴下 キッズ ガールズ お姫様 ベビー 柔らかい 春 夏 秋 通気 女の子 5足セット (イチゴ, l)","Apparel","Smart-Bear","Amazon","1280.00","1280.00","16.8","7.4","4.0","39.6","centimeters","120.02","grams","JPY","588.00","154.00","0.00","--","--","434.00"
"X0-H4Z5-SJF8","X000RVPZ4D","B07SW2B54C","[Smart-Bear] W018 子供 ソックス 靴下 キッズ ガールズ お姫様 ベビー 柔らかい 春 夏 秋 通気 女の子 5足セット (クマ, s)","Apparel","Smart-Bear","Amazon","1280.00","1280.00","17.8","8.19","4.2","42.58","centimeters","139.98","grams","JPY","588.00","154.00","0.00","--","--","434.00"
"7P-W5QU-9AH9","X000RUNXKR","B07STYQ8JN","[Smart-Bear] W018 子供 ソックス 靴下 キッズ ガールズ お姫様 ベビー 柔らかい 春 夏 秋 通気 女の子 5足セット (クマ, m)","Apparel","Smart-Bear","Amazon","1280.00","1280.00","17.8","8.19","4.2","42.58","centimeters","139.98","grams","JPY","588.00","154.00","0.00","--","--","434.00"
"78-4IOZ-0IOA","X000RUNRJJ","B07SZT7FVL","[Smart-Bear] W018 子供 ソックス 靴下 キッズ ガールズ お姫様 ベビー 柔らかい 春 夏 秋 通気 女の子 5足セット (クマ, l)","Apparel","Smart-Bear","Amazon","1280.00","1280.00","17.8","8.2","4.2","42.6","centimeters","139.98","grams","JPY","588.00","154.00","0.00","--","--","434.00"
"GR-TOHD-5ZNC","X000RUNPGJ","B07SX74HGW","[Smart-Bear] W018 子供 ソックス 靴下 キッズ ガールズ お姫様 ベビー 柔らかい 春 夏 秋 通気 女の子 5足セット (イチゴ, s)","Apparel","Smart-Bear","Amazon","1280.00","1280.00","16.8","7.4","4.0","39.6","centimeters","120.02","grams","JPY","588.00","154.00","0.00","--","--","434.00"
"YF-SMQ4-JDE6","X000RU9W9D","B07SX64T59","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス 男の子 女の子 2足入り (XS(4-7歳), D)","Apparel","Smart-Bear","Amazon","1680.00","1680.00","22.19","8.8","4.4","48.59","centimeters","340.01","grams","JPY","636.00","202.00","0.00","--","--","434.00"
"AB-FKI2-ZULN","X000RU9W93","B07SW2G6Q1","[Smart-Bear] W501 スポーツソックス プロ用スキーソックス 子供用 厚手のニット 冬用 登山 遠足 スポーツソックス 男の子 女の子 2足入り (S(7-12歳), D)","Apparel","Smart-Bear","Amazon","1680.00","1680.00","22.2","8.8","4.4","48.6","centimeters","340.01","grams","JPY","636.00","202.00","0.00","--","--","434.00"
"M9-RIG5-DRKF","X000RU9VA3","B07SV1BD6S","[Smart-Bear] W101 立体 可愛い動物柄 通学 通園 靴下 キッズ ソックス 女の子 ソックス カラーフル 5足セット (L)","Apparel","Smart-Bear","Amazon","1480.00","1480.00","21.2","8.6","5.0","48.4","centimeters","219.99","grams","JPY","612.00","178.00","0.00","--","--","434.00"
"0L-8U5H-FML5","X000RU3MNZ","B07SSHRDYL","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XXL, グレー)","Apparel","Smart-Bear","Amazon","2380.00","2380.00","27.6","25.4","2.8","84.0","centimeters","100.02","grams","JPY","604.00","286.00","0.00","--","--","318.00"
"B5-LEZJ-XOXC","X000RU1IFJ","B07K5S245H","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, XXL)","Apparel","Smart-Bear","Amazon","1980.00","1980.00","19.8","16.19","4.59","61.36","centimeters","260.0","grams","JPY","703.00","238.00","0.00","--","--","465.00"
"E5-S2IA-ES96","X000RU1IF9","B07K5SBZLJ","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, L)","Apparel","Smart-Bear","Amazon","1780.00","1780.00","20.8","16.8","4.59","63.58","centimeters","240.0","grams","JPY","679.00","214.00","0.00","--","--","465.00"
"IL-1DYL-IXMN","X000RTDFPB","B07STZQL61","[Smart-Bear] W101 立体 可愛い動物柄 通学 通園 靴下 キッズ ソックス 女の子 ソックス カラーフル 5足セット (M)","Apparel","Smart-Bear","Amazon","1480.00","1480.00","21.19","8.59","5.0","48.37","centimeters","219.99","grams","JPY","612.00","178.00","0.00","--","--","434.00"
"Z9-4PQK-E7RU","X000RTDCPJ","B07STYCDP1","[Smart-Bear] W018 子供 ソックス 靴下 キッズ ガールズ お姫様 ベビー 柔らかい 春 夏 秋 通気 女の子 5足セット (イチゴ, m)","Apparel","Smart-Bear","Amazon","1280.00","1280.00","16.8","7.4","4.0","39.6","centimeters","120.02","grams","JPY","588.00","154.00","0.00","--","--","434.00"
"OG-M4YQ-0HF3","X000RT7HBT","B07STK9L36","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XXL, ピンク)","Apparel","Smart-Bear","Amazon","2380.00","2380.00","27.6","25.4","2.8","84.0","centimeters","100.02","grams","JPY","604.00","286.00","0.00","--","--","318.00"
"GC-NI2J-APAG","X000RT7HBJ","B07STJT6TQ","[Smart-Bear] T006 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 サメ (XXL, ブルー)","Apparel","Smart-Bear","Amazon","2380.00","2380.00","27.6","25.4","2.8","84.0","centimeters","100.02","grams","JPY","604.00","286.00","0.00","--","--","318.00"
"6R-P7SR-5Z4X","X000RT7GZB","B07SSKF9KP","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (XXXL, ピンク)","Apparel","Smart-Bear","Amazon","1980.00","1980.00","26.2","23.2","2.2","77.0","centimeters","250.02","grams","JPY","556.00","238.00","0.00","--","--","318.00"
"X8-CEJ2-IGKF","X000RT5CCZ","B07K5QW4S4","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, L)","Apparel","Smart-Bear","Amazon","1780.00","1780.00","19.6","16.39","3.79","59.96","centimeters","120.02","grams","JPY","648.00","214.00","0.00","--","--","434.00"
"EQ-E9S7-QXE3","X000RT5CCP","B07K5QMCP2","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, S)","Apparel","Smart-Bear","Amazon","1780.00","1780.00","20.0","17.19","3.2","60.78","centimeters","80.01","grams","JPY","532.00","214.00","0.00","--","--","318.00"
"36-537G-65QK","X000RT5CCF","B07K5RJJTC","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, XXL)","Apparel","Smart-Bear","Amazon","1980.00","1980.00","28.0","24.0","2.0","80.0","centimeters","159.98","grams","JPY","556.00","238.00","0.00","--","--","318.00"
"9L-84XW-ZW1C","X000RT577Z","B07K5S1K82","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, S)","Apparel","Smart-Bear","Amazon","1780.00","1780.00","21.6","17.6","2.79","62.38","centimeters","199.99","grams","JPY","532.00","214.00","0.00","--","--","318.00"
"29-0QHZ-UD4C","X000RS9JTX","B07STH54RG","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (M, ピンク)","Apparel","Smart-Bear","Amazon","1980.00","1980.00","26.2","23.2","2.2","77.0","centimeters","250.02","grams","JPY","556.00","238.00","0.00","--","--","318.00"
"94-5N7D-MKR8","X000RS9C9Z","B07K5SNL5L","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, XXL)","Apparel","Smart-Bear","Amazon","1980.00","1980.00","20.39","16.8","4.79","63.57","centimeters","280.0","grams","JPY","703.00","238.00","0.00","--","--","465.00"
"X8-MI20-UUAX","X000RS99C5","B07K5S3KNK","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, M)","Apparel","Smart-Bear","Amazon","1780.00","1780.00","19.6","15.8","5.0","61.2","centimeters","139.98","grams","JPY","679.00","214.00","0.00","--","--","465.00"
"OJ-Q5O2-R6XK","X000RS99BV","B07K5SL6NR","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ブルー, XL)","Apparel","Smart-Bear","Amazon","1980.00","1980.00","20.8","15.8","4.0","60.4","centimeters","159.98","grams","JPY","703.00","238.00","0.00","--","--","465.00"
"D3-A97R-HYD6","X000RS991B","B07SXQV8NQ","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (L, ピンク)","Apparel","Smart-Bear","Amazon","1980.00","1980.00","26.2","23.2","2.2","77.0","centimeters","250.02","grams","JPY","556.00","238.00","0.00","--","--","318.00"
"ZF-2SU1-0BTA","X000RS9911","B07SXR9R43","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (L, イエロー)","Apparel","Smart-Bear","Amazon","1980.00","1980.00","26.2","23.2","2.2","77.0","centimeters","250.02","grams","JPY","556.00","238.00","0.00","--","--","318.00"
"GD-JMWR-KLP3","X000RS98Z3","B07STH4C75","[Smart-Bear] T003 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 リュック対応 トリ 果物 花柄 (S, イエロー)","Apparel","Smart-Bear","Amazon","1700.00","1700.00","26.2","23.2","2.2","77.0","centimeters","250.02","grams","JPY","522.00","204.00","0.00","--","--","318.00"
"MO-6NAH-GNZ6","X000RS97BN","B07K5S4TZ9","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (ピンク, M)","Apparel","Smart-Bear","Amazon","1780.00","1780.00","20.19","16.0","3.2","58.59","centimeters","139.98","grams","JPY","532.00","214.00","0.00","--","--","318.00"
"HB-E5PD-U2WL","X000RS958X","B07K5RYSRY","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, M)","Apparel","Smart-Bear","Amazon","1780.00","1780.00","29.0","21.2","2.2","75.8","centimeters","139.98","grams","JPY","532.00","214.00","0.00","--","--","318.00"
"N9-GB8J-KI9M","X000RS958N","B07K5S9ZFC","【Smart-KM】T005 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロー, L)","Apparel","Smart-Bear","Amazon","1780.00","1780.00","20.19","16.6","2.79","58.97","centimeters","120.02","grams","JPY","532.00","214.00","0.00","--","--","318.00"
